TIC,Outbst,Flare,tpeak,e_tpeak,E_tpeak,Amp,e_Amp,E_Amp,FWHMdt,e_FWHMdt,E_FWHMdt,Ebol,e_Ebol,E_Ebol,MCME,e_MCME,E_MCME
150359500,35,1,2458349.439849,0.000569,0.000754,0.00502,0.00081,0.00086,0.01180,0.00465,0.00535,1.7e+32,5.2e+31,7.7e+31,2.7e+19,2.6e+19,6.1e+20
150359500,36,1,2458350.024275,0.000047,0.000047,0.04684,0.00163,0.00172,0.00199,0.00013,0.00014,2.8e+32,1.6e+31,1.6e+31,3.6e+19,3.5e+19,5.1e+20
150359500,36,2,2458350.106568,0.000072,0.000059,0.03428,0.00783,0.01014,0.00078,0.00023,0.00035,6.2e+31,6.1e+30,7.9e+30,1.5e+19,1.5e+19,2.6e+20
150359500,37,1,2458351.492838,0.000104,0.000108,0.01599,0.00219,0.00304,0.00207,0.00054,0.00056,8.6e+31,1.3e+31,1.1e+31,1.9e+19,1.8e+19,2.6e+20
150359500,39,1,2458352.670855,0.000405,0.000505,0.01041,0.00121,0.00162,0.00876,0.00306,0.00447,2.4e+32,7e+31,8.5e+31,4.6e+19,4.2e+19,1.2e+21
150359500,40,1,2458353.120145,0.000269,0.000265,0.01193,0.00202,0.00273,0.00353,0.00113,0.00155,1.4e+32,3.6e+31,4.5e+31,2.5e+19,2.4e+19,5.4e+20
150359500,1,1,2458354.228843,0.000034,0.000031,0.05336,0.00424,0.00577,0.00152,0.00023,0.00023,2.1e+32,1.5e+31,1.5e+31,3.3e+19,3.1e+19,4.1e+20
150359500,2,1,2458355.561767,0.000367,0.000381,0.00757,0.00106,0.00109,0.00806,0.00213,0.00250,1.6e+32,5.7e+31,5e+31,2.6e+19,2.4e+19,3.6e+20
150359500,2,2,2458355.585962,0.000131,0.000171,0.01075,0.00165,0.00209,0.00227,0.00069,0.00088,5.8e+31,1e+31,1.6e+31,1.4e+19,1.4e+19,2.6e+20
150359500,3,1,2458356.046959,0.000023,0.000024,0.06681,0.00532,0.00664,0.00138,0.00020,0.00020,2.9e+32,2.4e+31,1.2e+31,4e+19,3.8e+19,7.4e+20
150359500,4,1,2458356.420148,0.001202,0.000991,0.00674,0.00135,0.00203,0.01493,0.00474,0.00967,2.7e+32,1.1e+32,2.2e+32,3.9e+19,3.6e+19,5.9e+20
150359500,5,1,2458357.342987,0.000046,0.000052,0.02368,0.00371,0.00459,0.00106,0.00024,0.00031,7.3e+31,8.3e+30,9e+30,2.1e+19,1.9e+19,1.8e+20
150359500,6,1,2458357.590550,0.000339,0.000335,0.00921,0.00182,0.00246,0.00296,0.00103,0.00119,7.9e+31,2.1e+31,2.4e+31,1.9e+19,1.7e+19,4e+20
150359500,7,1,2458357.722239,0.000049,0.000061,0.02534,0.00272,0.00341,0.00146,0.00028,0.00032,1e+32,1e+31,1e+31,2.5e+19,2.2e+19,6.2e+20
150359500,8,1,2458358.624476,0.000644,0.000787,0.00561,0.00102,0.00117,0.00778,0.00267,0.00389,1.1e+32,2.8e+31,3.7e+31,2.4e+19,2.2e+19,6.9e+20
150359500,9,1,2458359.966066,0.000229,0.000249,0.01527,0.00169,0.00226,0.00468,0.00136,0.00142,1.8e+32,2.9e+31,3.7e+31,3e+19,2.8e+19,3.2e+20
150359500,9,2,2458359.893842,0.000120,0.000108,0.01925,0.00201,0.00269,0.00177,0.00042,0.00042,8.4e+31,1.4e+31,1.5e+31,1.8e+19,1.7e+19,3e+20
150359500,10,1,2458360.582808,0.000039,0.000037,0.06221,0.00187,0.00199,0.00206,0.00015,0.00015,3.4e+32,2e+31,1.6e+31,4.6e+19,4.3e+19,5.3e+20
150359500,10,2,2458360.592010,0.000554,0.000590,0.01391,0.00094,0.00093,0.02381,0.00248,0.00259,6.8e+32,7.6e+31,7.7e+31,6.8e+19,6.6e+19,1.3e+21
150359500,11,1,2458361.821299,0.000106,0.000176,0.20176,0.04383,0.08477,0.00030,0.00011,0.00012,1.7e+32,1.5e+31,1.4e+31,3.4e+19,3.1e+19,1.2e+21
150359500,11,2,2458361.825383,0.000718,0.000940,0.01029,0.00195,0.00196,0.00850,0.00189,0.00263,2.5e+32,3.1e+31,4.8e+31,1.8e+19,1.5e+19,3.5e+20
150359500,12,1,2458362.263655,0.000044,0.000053,0.07944,0.00489,0.01254,0.00189,0.00075,0.00035,3.9e+32,1.2e+32,5.1e+31,4.6e+19,4.4e+19,6.4e+20
150359500,12,2,2458362.266435,0.000370,0.000269,0.01776,0.00309,0.00642,0.00576,0.00153,0.00144,2.7e+32,1.1e+32,1.7e+32,3.9e+19,3.8e+19,6.1e+20
150359500,13,1,2458362.531834,0.000053,0.000055,0.03328,0.00175,0.00201,0.00261,0.00029,0.00029,2.5e+32,1.4e+31,1.9e+31,4.4e+19,4e+19,4.3e+20
150359500,14,1,2458362.721906,0.000024,0.000023,0.12088,0.02139,0.03488,0.00099,0.00034,0.00041,3e+32,3.8e+31,5.4e+31,4.3e+19,4.1e+19,1.2e+21
150359500,14,2,2458362.726657,0.000287,0.000428,0.02001,0.00359,0.00425,0.01065,0.00139,0.00151,5.8e+32,1.2e+32,1.4e+32,8.2e+19,7.8e+19,1e+21
150359500,14,3,2458362.791571,0.000088,0.000112,0.01643,0.00253,0.00463,0.00202,0.00079,0.00089,8.6e+31,2e+31,2.6e+31,2.3e+19,2.1e+19,3.1e+20
150359500,15,1,2458363.214149,0.000504,0.000650,0.00585,0.00079,0.00082,0.00727,0.00164,0.00216,1.2e+32,2.5e+31,3.6e+31,2.7e+19,2.6e+19,5e+20
150359500,16,1,2458363.466929,0.000139,0.000162,0.01793,0.00203,0.00278,0.00226,0.00062,0.00066,1e+32,1.8e+31,1.8e+31,1.7e+19,1.6e+19,2.8e+20
150359500,16,2,2458363.576504,0.000592,0.000847,0.00663,0.00128,0.00141,0.01251,0.00521,0.00605,2.3e+32,1.2e+32,1.2e+32,3e+19,2.9e+19,7.8e+20
150359500,18,1,2458364.177121,0.000171,0.000156,0.01490,0.00209,0.00330,0.00170,0.00056,0.00053,7.5e+31,1.2e+31,1.6e+31,2.1e+19,2e+19,4e+20
150359500,19,1,2458364.853681,0.000459,0.000493,0.01464,0.00131,0.00165,0.02409,0.00294,0.00370,8.8e+32,1.3e+32,1.9e+32,1.1e+20,1.1e+20,3.4e+21
150359500,20,1,2458365.142510,0.000091,0.000092,0.10484,0.02948,0.04097,0.00049,0.00018,0.00032,1.3e+32,1.8e+31,2.3e+31,3e+19,2.8e+19,5.4e+20
150359500,20,2,2458365.145800,0.000491,0.000441,0.01220,0.00333,0.00325,0.00696,0.00141,0.00265,2.5e+32,4.8e+31,5.6e+31,4.3e+19,4.2e+19,4.2e+20
150359500,21,1,2458365.670611,0.000040,0.000038,0.04938,0.00227,0.00254,0.00205,0.00017,0.00017,2.9e+32,1.5e+31,1.2e+31,5e+19,4.5e+19,1.2e+21
150359500,23,1,2458368.978008,0.000051,0.000057,0.03797,0.00224,0.00275,0.00220,0.00030,0.00031,2.4e+32,1.8e+31,2.6e+31,5.2e+19,4.8e+19,1.3e+21
150359500,24,1,2458369.424663,0.000593,0.000624,0.01304,0.00091,0.00095,0.02310,0.00306,0.00309,7.6e+32,9.5e+31,1.1e+32,1e+20,9.5e+19,3.2e+21
150359500,24,2,2458369.396763,0.000412,0.000601,0.00608,0.00196,0.00308,0.00338,0.00212,0.01090,5.8e+31,2.8e+31,1.4e+32,8.6e+18,7.7e+18,2.1e+20
150359500,25,1,2458371.487974,0.000130,0.000154,0.02221,0.00228,0.00291,0.00161,0.00031,0.00036,9.6e+31,1.2e+31,9.5e+30,1.9e+19,1.8e+19,2.4e+20
150359500,26,1,2458371.941269,0.000138,0.000082,0.04802,0.01148,0.00985,0.00070,0.00015,0.00031,8.9e+31,6e+30,8.5e+30,1.9e+19,1.8e+19,2.3e+20
150359500,27,1,2458372.388433,0.000024,0.000022,0.17641,0.00892,0.01386,0.00121,0.00016,0.00016,6.1e+32,3.6e+31,6e+31,8.5e+19,7.9e+19,2.6e+21
150359500,27,2,2458372.391282,0.000274,0.000227,0.02128,0.00264,0.00278,0.00675,0.00104,0.00095,3.7e+32,7.4e+31,7e+31,2e+19,1.6e+19,3.5e+20
150359500,27,3,2458372.498833,0.000032,0.000035,0.05791,0.00366,0.00446,0.00123,0.00014,0.00015,1.7e+32,1.1e+31,9.1e+30,1.7e+19,1.6e+19,1.9e+20
150359500,28,1,2458373.291361,0.000103,0.000091,0.02196,0.00317,0.00471,0.00120,0.00030,0.00031,6.9e+31,6.9e+30,8.4e+30,1.7e+19,1.6e+19,1.5e+20
150359500,29,1,2458373.548228,0.000067,0.000060,0.03008,0.00266,0.00373,0.00148,0.00027,0.00026,1.3e+32,1.7e+31,1.1e+31,2.4e+19,2.2e+19,2.7e+20
150359500,30,1,2458374.139916,0.000456,0.001172,0.00556,0.00097,0.00108,0.00476,0.00220,0.02401,6.4e+31,2.3e+31,2.5e+32,2.4e+19,2.2e+19,8e+20
150359500,30,2,2458374.116573,0.000169,0.000131,0.00985,0.00350,0.00767,0.00088,0.00049,0.00090,1.9e+31,5.2e+30,8.1e+30,4.4e+18,3.7e+18,5.9e+19
150359500,32,1,2458375.449378,0.000384,0.000456,0.00755,0.00105,0.00128,0.00541,0.00174,0.00225,1.2e+32,2.5e+31,3.5e+31,2.9e+19,2.7e+19,8e+20
201883033,12,2,2458361.694503,0.000024,0.000026,0.02175,0.00109,0.00124,0.00166,0.00015,0.00016,,,,,,
150359500,33,1,2458375.659870,0.000573,0.000676,0.00674,0.00102,0.00113,0.00797,0.00215,0.00290,1.4e+32,3.3e+31,5.2e+31,2.6e+19,2.5e+19,3e+20
150359500,34,1,2458375.906708,0.000065,0.000055,0.03522,0.00624,0.00825,0.00092,0.00023,0.00031,7.9e+31,8.8e+30,1.1e+31,2e+19,1.9e+19,3e+20
150359500,34,2,2458375.957526,0.000450,0.000344,0.01030,0.00335,0.00662,0.00169,0.00086,0.00138,4.8e+31,9.8e+30,1.5e+31,1.4e+19,1.3e+19,1.4e+20
150359500,35,1,2458376.647223,0.000076,0.000075,0.02018,0.00198,0.00237,0.00209,0.00036,0.00038,1.1e+32,8.2e+30,1.5e+31,2.1e+19,2e+19,2.5e+20
150359500,36,1,2458376.959667,0.000045,0.000036,0.03401,0.00565,0.00626,0.00064,0.00013,0.00017,6.1e+31,6.1e+30,6.4e+30,1.9e+19,1.8e+19,4e+20
150359500,37,1,2458377.449378,0.000071,0.000117,0.23688,0.04250,0.08037,0.00046,0.00015,0.00014,2.9e+32,2.4e+31,2.5e+31,4.7e+19,4.3e+19,1.5e+21
150359500,37,2,2458377.455450,0.001591,0.001332,0.01035,0.00186,0.00262,0.01027,0.00217,0.00246,3e+32,4.3e+31,4.7e+31,2e+19,1.7e+19,3.7e+20
150359500,38,1,2458377.599106,0.000162,0.000190,0.01254,0.00179,0.00247,0.00214,0.00062,0.00074,8.5e+31,1.8e+31,1.7e+31,1.7e+19,1.6e+19,3e+20
150359500,40,1,2458380.141306,0.000161,0.000144,0.01538,0.00192,0.00266,0.00204,0.00060,0.00061,9e+31,2.2e+31,1.9e+31,2.7e+19,2.5e+19,6.2e+20
150359500,41,1,2458380.665290,0.000150,0.000162,0.01170,0.00194,0.00270,0.00231,0.00073,0.00083,8.2e+31,2e+31,1.7e+31,2.4e+19,2.2e+19,6.5e+20
150359500,42,1,2458380.790953,0.000095,0.000154,0.10676,0.01888,0.05059,0.00042,0.00017,0.00015,1.1e+32,1.2e+31,1.5e+31,2.5e+19,2.3e+19,7.9e+20
150359500,42,2,2458380.797299,0.001565,0.001319,0.00796,0.00110,0.00120,0.01395,0.00385,0.00450,2.6e+32,7.1e+31,5.8e+31,2.2e+19,1.9e+19,3.6e+20
150359982,1,1,2458330.014315,0.000849,0.000859,0.00649,0.00067,0.00068,0.01776,0.00344,0.00451,1e+34,1.5e+33,1.7e+33,4.8e+20,4.4e+20,1.6e+22
150359982,2,1,2458342.291521,0.000393,0.000541,0.00672,0.00109,0.00115,0.00603,0.00160,0.00252,5e+33,1.1e+33,1.1e+33,2.4e+20,2.2e+20,3e+21
150359982,1,1,2458359.405242,0.000330,0.000376,0.00846,0.00166,0.00214,0.00454,0.00145,0.00227,3.7e+33,6.3e+32,1.1e+33,1.7e+20,1.6e+20,3.8e+21
150359982,2,1,2458362.213662,0.000097,0.000088,0.04401,0.00413,0.00399,0.00372,0.00047,0.00050,2e+34,2.7e+33,2.5e+33,5.2e+20,5e+20,8.3e+21
150359982,2,2,2458362.219300,0.000262,0.005704,0.03799,0.00549,0.00299,0.01090,0.00164,0.00406,4.6e+34,9.4e+33,9.5e+33,8.6e+20,8.4e+20,2.3e+22
150359982,2,3,2458362.226876,0.008267,0.000396,0.02215,0.00242,0.00515,0.01159,0.00468,0.00169,2.5e+34,7e+33,6.3e+33,6.6e+20,6.3e+20,1.9e+22
150359982,4,1,2458371.069334,0.000466,0.000453,0.00832,0.00078,0.00081,0.01122,0.00184,0.00231,1e+34,1.4e+33,1.5e+33,4.2e+20,3.8e+20,1.8e+22
150359982,5,1,2458373.906146,0.000579,0.000773,0.02010,0.00340,0.00408,0.01397,0.00113,0.00119,2.6e+34,4.8e+33,5.4e+33,5.6e+20,5.4e+20,1.1e+22
150359982,5,2,2458373.909608,0.000204,0.000194,0.01615,0.00240,0.00251,0.00656,0.00370,0.00196,1.3e+34,6.7e+33,5.4e+33,4.8e+20,4.7e+20,9.7e+21
150359982,6,1,2458375.592187,0.000388,0.000402,0.01368,0.00063,0.00065,0.01990,0.00177,0.00193,2.5e+34,1.6e+33,1.8e+33,6.6e+20,6.3e+20,1.1e+22
150359982,7,1,2458380.190986,0.000443,0.000661,0.01045,0.00156,0.00169,0.00609,0.00174,0.00255,6.4e+33,1.4e+33,1.7e+33,3e+20,2.8e+20,1.1e+22
150359982,8,1,2458380.452302,0.000864,0.001030,0.00695,0.00078,0.00082,0.01609,0.00329,0.00421,1.2e+34,2e+33,2.7e+33,5.3e+20,5.1e+20,1.1e+22
150391740,1,1,2458337.272160,0.000054,0.000060,0.23225,0.02666,0.03410,0.00181,0.00038,0.00046,6.8e+32,8.4e+31,1.1e+32,6.8e+19,6.5e+19,1.3e+21
150391740,2,1,2458344.205342,0.000247,0.000234,0.06857,0.01312,0.01768,0.00276,0.00084,0.00100,2.8e+32,6.1e+31,5.3e+31,4.5e+19,4.3e+19,1e+21
150393064,1,1,2458328.384628,0.000671,0.000735,0.00919,0.00071,0.00074,0.01380,0.00200,0.00224,5e+34,5e+33,5.9e+33,1.1e+21,1e+21,1.3e+22
150393064,2,1,2458332.337690,0.000385,0.000498,0.00765,0.00124,0.00140,0.00525,0.00137,0.00187,1.8e+34,3.3e+33,4.8e+33,7.1e+20,6.6e+20,2.6e+22
150393064,3,1,2458339.851908,0.000627,0.000676,0.00749,0.00106,0.00110,0.00877,0.00292,0.00373,3.3e+34,1e+34,8.7e+33,1.3e+21,1.2e+21,3.7e+22
150432211,3,1,2458335.792722,0.000266,0.000257,0.04313,0.00635,0.00737,0.00359,0.00083,0.00111,2.6e+32,4.6e+31,3.6e+31,4.1e+19,3.8e+19,1.5e+21
150432211,4,1,2458342.507864,0.000414,0.000458,0.05976,0.00748,0.00778,0.00827,0.00167,0.00212,8.2e+32,1.8e+32,2.6e+32,8.2e+19,7.2e+19,2.3e+21
150432211,5,1,2458343.263190,0.000116,0.000113,0.19034,0.00788,0.00803,0.00407,0.00035,0.00037,1.6e+33,1.3e+32,1.4e+32,1.3e+20,1.2e+20,4e+21
150432211,5,2,2458343.271952,0.000489,0.000513,0.07375,0.00504,0.00515,0.01848,0.00132,0.00139,2.1e+33,1.6e+32,1.8e+32,7.2e+19,6.2e+19,1.6e+21
150432211,6,1,2458345.956721,0.000048,0.000050,0.30669,0.02001,0.02388,0.00209,0.00039,0.00034,1.1e+33,1.7e+32,1.5e+32,1.1e+20,1e+20,2.2e+21
150432211,6,2,2458346.056082,0.003830,0.004916,0.02887,0.00741,0.00836,0.02979,0.01177,0.02226,1.3e+33,3.1e+32,3.1e+32,1.2e+20,1.2e+20,1.3e+21
150432211,6,3,2458345.970791,0.000959,0.000587,0.17164,0.00814,0.00837,0.02446,0.00196,0.00211,7.2e+33,3.5e+32,5.3e+32,3.5e+20,3.4e+20,6.1e+21
150432211,1,1,2458355.337115,0.000136,0.000114,0.09130,0.01754,0.02842,0.00107,0.00033,0.00037,1.7e+32,2.1e+31,2.9e+31,3.1e+19,2.8e+19,9.7e+20
150432211,2,1,2458363.829060,0.001453,0.002036,0.03303,0.00562,0.00653,0.02186,0.00884,0.00899,1.1e+33,2.7e+32,1.5e+32,1e+20,9.6e+19,2.1e+21
152088075,1,1,2458363.894331,0.000111,0.000105,0.07929,0.00727,0.00888,0.00224,0.00044,0.00046,1.8e+32,2.4e+31,2.6e+31,3e+19,2.9e+19,3.8e+20
152088075,2,1,2458370.063018,0.000150,0.000186,0.04342,0.00701,0.00935,0.00240,0.00067,0.00078,1.2e+32,2.1e+31,2.2e+31,3.3e+19,3.1e+19,8.5e+20
152088075,3,1,2458370.448791,0.000069,0.000052,0.28465,0.05490,0.06054,0.00036,0.00007,0.00011,1.2e+32,9.4e+30,8.9e+30,3e+19,2.9e+19,5.1e+20
152088075,5,1,2458379.814032,0.000075,0.000063,0.12155,0.03234,0.07247,0.00104,0.00053,0.00071,1.5e+32,3.4e+31,3.9e+31,2.5e+19,2.4e+19,2.8e+20
152875048,2,1,2458350.108004,0.000418,0.000436,0.09169,0.01402,0.01632,0.00537,0.00128,0.00159,2.1e+32,3.5e+31,3.7e+31,2.7e+19,2.5e+19,5e+20
154616669,1,1,2458358.740249,0.000044,0.000044,0.31136,0.03745,0.04875,0.00120,0.00026,0.00032,2.4e+33,2.9e+32,3e+32,1.6e+20,1.5e+20,3.1e+21
154616669,1,2,2458358.743273,0.000124,0.000128,0.11232,0.01020,0.01029,0.00382,0.00065,0.00064,2.4e+33,3.6e+32,5e+32,1.3e+20,1.3e+20,6.5e+21
154616669,2,1,2458372.524039,0.000215,0.000263,0.08203,0.00632,0.00684,0.00740,0.00154,0.00193,3.2e+33,4.6e+32,6.8e+32,1.7e+20,1.6e+20,2.5e+21
154616669,3,1,2458374.733685,0.000090,0.000099,0.16022,0.00954,0.01042,0.00261,0.00024,0.00026,2.5e+33,1.5e+32,1.4e+32,2.1e+20,1.9e+20,6.8e+21
154616669,4,1,2458379.168202,0.000096,0.000101,0.17738,0.00669,0.00692,0.00542,0.00043,0.00044,5.7e+33,2.9e+32,3.6e+32,3e+20,2.7e+20,3.2e+21
154842794,2,1,2458370.157914,0.000044,0.000038,0.01159,0.00082,0.00157,0.00138,0.00032,0.00029,1.9e+34,2.4e+33,3e+33,7.8e+20,7.6e+20,1.8e+22
154842794,2,2,2458370.161136,0.000411,0.000464,0.00185,0.00034,0.00037,0.00855,0.00176,0.00171,1.6e+34,5.1e+33,4.6e+33,5.3e+20,5.2e+20,1.4e+22
154842794,5,1,2458365.238037,0.000244,0.000302,0.00128,0.00051,0.00323,0.00061,0.00051,0.00097,7.3e+32,2.6e+32,6.9e+32,6.5e+19,6.3e+19,1.1e+21
154842794,7,1,2458370.157914,0.000044,0.000038,0.01159,0.00082,0.00157,0.00138,0.00032,0.00029,1.9e+34,2.4e+33,3e+33,7.8e+20,7.6e+20,1.8e+22
154842794,7,2,2458370.161136,0.000411,0.000464,0.00185,0.00034,0.00037,0.00855,0.00176,0.00171,1.6e+34,5.1e+33,4.6e+33,5.3e+20,5.2e+20,1.4e+22
154842794,8,1,2458379.483011,0.000271,0.000360,0.00194,0.00025,0.00030,0.00488,0.00121,0.00146,1.3e+34,2.1e+33,2.8e+33,4.8e+20,4.7e+20,9.2e+21
155776875,1,1,2458357.222191,0.000095,0.000087,0.50483,0.01743,0.01763,0.00527,0.00039,0.00039,6.6e+32,4.3e+31,4e+31,6.5e+19,6.2e+19,8.9e+20
155776875,1,2,2458357.226308,0.000343,0.000142,0.19738,0.08003,0.13642,0.00091,0.00046,0.00192,4.1e+31,1.1e+31,2.7e+31,1e+19,1e+19,1.9e+20
155776875,1,3,2458357.139074,0.000029,0.000031,0.89330,0.02653,0.02784,0.00273,0.00016,0.00017,5.7e+32,2.1e+31,2.6e+31,6.6e+19,6.3e+19,1.4e+21
155776875,3,1,2458371.306724,0.000792,0.000596,0.07229,0.01090,0.01228,0.00692,0.00170,0.00229,1.4e+32,2.9e+31,3.9e+31,2.2e+19,2.1e+19,4.2e+20
155776875,4,1,2458371.863833,0.000336,0.000305,0.16897,0.02816,0.02418,0.00609,0.00197,0.00174,2.8e+32,1.2e+32,7.8e+31,5.2e+19,4.8e+19,1.3e+21
155776875,4,2,2458371.859473,0.000568,0.000761,0.14680,0.02661,0.02413,0.00479,0.00212,0.00262,1.5e+32,5.8e+31,1.3e+32,1.8e+19,1.6e+19,2.2e+20
155895287,1,1,2458356.419439,0.000098,0.000096,0.20212,0.01549,0.01659,0.00271,0.00031,0.00034,5e+32,3.4e+31,4.7e+31,5.7e+19,5.4e+19,1e+21
155895287,2,1,2458357.550441,0.000009,0.000009,2.05057,0.04235,0.04622,0.00151,0.00006,0.00006,2.4e+33,4.1e+31,4.5e+31,1.5e+20,1.4e+20,2.3e+21
155895287,2,2,2458357.552579,0.000113,0.000094,1.96523,0.38281,0.38893,0.00022,0.00004,0.00006,3.4e+32,1.8e+31,2.2e+31,3.8e+19,3.7e+19,8e+20
155895287,3,1,2458358.323446,0.000114,0.000110,0.18719,0.01366,0.01470,0.00255,0.00030,0.00032,4.1e+32,2.7e+31,4.2e+31,7e+19,6.5e+19,1.9e+21
155895287,4,1,2458373.020448,0.000063,0.000067,0.42565,0.02177,0.02795,0.00143,0.00014,0.00012,4.5e+32,2.2e+31,3.3e+31,6.3e+19,5.8e+19,2.1e+21
155896947,2,1,2458366.422713,0.000053,0.000056,0.53496,0.05204,0.08260,0.00064,0.00014,0.00013,1.3e+32,1.4e+31,1.3e+31,3e+19,2.7e+19,8.7e+20
155896947,2,2,2458366.428737,0.000820,0.000688,0.04699,0.00707,0.00812,0.00972,0.00190,0.00227,1.6e+32,3e+31,3.6e+31,1.2e+19,1e+19,2.6e+20
155897483,1,1,2458370.833646,0.000258,0.000336,0.00414,0.00170,0.00417,0.00125,0.00076,0.00130,5.9e+33,1.8e+33,2.3e+33,2.3e+20,2.2e+20,6.7e+21
155991217,1,1,2458354.534202,0.000258,0.000243,0.00147,0.00025,0.00043,0.00333,0.00131,0.00162,5.6e+33,1.4e+33,2.2e+33,3.3e+20,3e+20,2.9e+21
155991217,3,1,2458362.573879,0.000221,0.000214,0.00284,0.00021,0.00020,0.00937,0.00125,0.00148,2.8e+34,4.7e+33,7.7e+33,6.9e+20,6.6e+20,1.2e+22
155991217,3,2,2458362.566500,0.000498,0.000497,0.00114,0.00022,0.00021,0.00464,0.00172,0.00212,5.4e+33,2.5e+33,2.3e+33,2.5e+20,2.5e+20,4.8e+21
156002545,1,1,2458357.945856,0.000056,0.000029,0.36291,0.02855,0.02076,0.00163,0.00016,0.00017,2.5e+33,2.9e+32,1.9e+32,1.6e+20,1.5e+20,2.3e+21
156002545,1,2,2458357.947938,0.000707,0.000502,0.03590,0.00971,0.02390,0.00474,0.00105,0.00111,7.9e+32,2.1e+32,3.2e+32,7.2e+19,6.9e+19,1.3e+21
156002545,2,1,2458360.361266,0.000075,0.000076,0.09226,0.00465,0.00467,0.00409,0.00037,0.00041,1.6e+33,1.5e+32,2e+32,1.4e+20,1.3e+20,4.8e+21
156002545,2,2,2458360.365631,0.000234,0.000241,0.10043,0.00628,0.00578,0.01844,0.00112,0.00112,6.6e+33,5.9e+32,5.5e+32,1.6e+20,1.4e+20,3.2e+21
156002545,2,3,2458360.377303,0.000351,0.000379,0.05368,0.00362,0.00406,0.01361,0.00171,0.00223,3.5e+33,4.6e+32,5.3e+32,1e+20,9.7e+19,2e+21
156002545,5,1,2458366.236621,0.000383,0.000627,0.01556,0.00366,0.00472,0.00368,0.00153,0.00250,3.1e+32,8.9e+31,1.3e+32,3.5e+19,3.3e+19,8e+20
156002545,6,1,2458375.638761,0.000309,0.000368,0.01372,0.00329,0.00402,0.00301,0.00102,0.00153,2.1e+32,5.2e+31,5.7e+31,4e+19,3.7e+19,1e+21
156002545,7,1,2458379.154058,0.000252,0.000243,0.02157,0.00339,0.00392,0.00420,0.00111,0.00154,4.2e+32,6.6e+31,9.3e+31,6.6e+19,6.1e+19,2.3e+21
156002545,9,1,2458381.194194,0.000152,0.000086,0.10553,0.01756,0.11863,0.00114,0.00086,0.00050,4.7e+32,2.6e+32,2e+32,4.8e+19,4.6e+19,9.5e+20
156002545,9,2,2458381.196611,0.000644,0.000394,0.03659,0.00814,0.02021,0.00517,0.00093,0.00110,8.1e+32,2.6e+32,3e+32,7.9e+19,7.7e+19,1.5e+21
156084049,1,1,2458354.502823,0.000612,0.000735,0.00497,0.00068,0.00073,0.00990,0.00230,0.00359,7.8e+32,1.2e+32,2.2e+32,1.1e+20,1.1e+20,3.3e+21
156084049,2,1,2458370.819454,0.000332,0.000534,0.00624,0.00176,0.00234,0.00357,0.00155,0.00311,3.4e+32,9.8e+31,1.5e+32,4.7e+19,4.3e+19,4e+20
156084049,4,1,2458376.613630,0.000022,0.000021,0.12201,0.00824,0.01211,0.00121,0.00019,0.00018,2e+33,2.1e+32,1.6e+32,1.6e+20,1.5e+20,2.8e+21
156084049,4,2,2458376.616446,0.000143,0.000134,0.03009,0.00221,0.00236,0.00629,0.00050,0.00051,3.2e+33,4e+32,4.2e+32,2.2e+20,2.1e+20,2.4e+21
158595208,2,1,2458355.293062,0.000251,0.000294,0.00403,0.00053,0.00059,0.00428,0.00090,0.00116,1.5e+33,2.5e+32,3e+32,1.2e+20,1.1e+20,1.1e+21
158595208,3,1,2458356.741230,0.000171,0.000151,0.05399,0.00375,0.00366,0.01860,0.00090,0.00120,9.5e+34,8.8e+33,9.3e+33,1.6e+21,1.6e+21,3.9e+22
158595208,3,2,2458356.736517,0.000142,0.000138,0.02721,0.00235,0.00282,0.00543,0.00098,0.00121,1.4e+34,3.9e+33,3.9e+33,4.6e+20,4.5e+20,1.7e+22
158595208,4,1,2458358.405215,0.000413,0.000409,0.00333,0.00040,0.00040,0.00697,0.00134,0.00175,2.2e+33,2.6e+32,4.2e+32,1.6e+20,1.5e+20,4.9e+21
158595208,5,1,2458359.185795,0.000166,0.000228,0.00596,0.00068,0.00078,0.00360,0.00074,0.00098,2.1e+33,2.9e+32,4.5e+32,2.1e+20,1.9e+20,5.8e+21
158595208,6,1,2458361.737420,0.000206,0.000224,0.00786,0.00071,0.00050,0.00798,0.00132,0.00110,5.5e+33,1.5e+33,7.8e+32,2.5e+20,2.4e+20,3.5e+21
158595208,6,2,2458361.747984,0.001073,0.000934,0.00310,0.00036,0.00042,0.01768,0.00404,0.00850,3.9e+33,8.9e+32,2.6e+33,2.1e+20,2.1e+20,4.6e+21
158595208,8,1,2458366.322891,0.000330,0.000342,0.00480,0.00051,0.00053,0.00936,0.00176,0.00210,3.7e+33,7.7e+32,9.7e+32,1.9e+20,1.8e+20,3e+21
158595208,8,2,2458366.329583,0.000168,0.000172,0.00736,0.00053,0.00054,0.00466,0.00067,0.00074,2.7e+33,3.5e+32,4.9e+32,1.7e+20,1.7e+20,3.6e+21
158595208,9,1,2458366.972961,0.000348,0.000322,0.00302,0.00040,0.00042,0.00423,0.00082,0.00103,1.4e+33,2.9e+32,2.6e+32,1.1e+20,1.1e+20,2.1e+21
158595208,10,1,2458368.726934,0.000625,0.000663,0.00331,0.00026,0.00026,0.01691,0.00247,0.00292,4.2e+33,4e+32,4.6e+32,2.7e+20,2.4e+20,7.5e+21
